year,happiness,log_gdp_per_capita,social_support,life_expectancy,freedom_choices,generosity,corruption,positive_affect,negative_affect,ID
2010,4.554256916,8.101261139,0.758640707,49.59999847,0.792220175,-0.007668766,0.874718666,0.593696296,0.273786336,336
2011,4.433885098,8.106182098,0.737992823,50.04000092,0.816693783,-0.038277987,0.869615674,0.607725799,0.271676332,337
2012,4.244634151,8.123253822,0.74283731,50.47999954,0.766064227,-0.041452084,0.898028791,0.616639733,0.284447879,338
2013,4.271038055,8.143866539,0.760194361,50.91999817,0.794075966,-0.039338604,0.867257416,0.639725685,0.268199235,339
2014,4.240441322,8.169133186,0.777777076,51.36000061,0.794645548,-0.080033205,0.855849743,0.604288578,0.216039628,340
2015,5.037964821,8.192779541,0.646312475,51.79999924,0.791428566,0.040916361,0.868049026,0.623713493,0.346430004,341
2016,4.816232204,8.207217216,0.659299791,52.47499847,0.71250701,-0.011576062,0.87945056,0.634631455,0.367093384,342
2017,5.07405138,8.21367836,0.69459641,53.15000153,0.766945004,-0.03636042,0.84358561,0.632240534,0.377498746,343
2005,7.418048382,10.70729923,0.961552441,70.5,0.957306266,0.246242791,0.502681196,0.78329885,0.233278155,350
2007,7.481752872,10.73399258,0.9379956017272728,70.62000275,0.930341303,0.243818983,0.405608416,0.811577201,0.256810069,351
2008,7.485603809,10.73315716,0.938707411,70.68000031,0.92631495,0.255926937,0.369587809,0.802223682,0.202174947,352
2009,7.48782444,10.6920433,0.94284451,70.73999786,0.915057838,0.240570098,0.412622124,0.793210924,0.247633159,353
2010,7.650346279,10.71135616,0.953765452,70.80000305,0.933948815,0.224797651,0.412659585,0.791042447,0.233112857,354
2011,7.426053524,10.7325449,0.921669245,70.86000061,0.950925291,0.247491941,0.432991534,0.802899837,0.247728661,355
2012,7.415144444,10.73914337,0.948128343,70.91999817,0.917961121,0.284352452,0.465601832,0.775568783,0.229332089,356
2013,7.593793869,10.75160122,0.936239362,70.98000336,0.916013896,0.309982091,0.406236142,0.800634027,0.262850314,357
2014,7.30425787,10.76984406,0.917836308,71.04000092,0.93889761,0.264188111,0.441735327,0.790682673,0.258602411,358
2015,7.412772655,10.76895142,0.939067066,71.09999847,0.931468964,0.247151405,0.427152246,0.791708946,0.286280215,359
2016,7.244845867,10.76759148,0.924392521,71.15000153,0.912423909,0.205493033,0.385090441,0.767764688,0.237422869,360
2017,7.414868355,10.78554249,0.93374896,71.19999695,0.945145011,0.157329857,0.362034321,0.799357772,0.21798116,361
2007,4.160129547,6.945773602,0.532296896,41.47999954,0.662871003,0.079134695,0.782130718,0.566929102,0.329995304,368
2010,3.567892551,7.030765533,0.483333886,42.5,0.689950883,-0.036531497,0.845376968,0.477915257,0.256705284,369
2011,3.677826405,7.05653286,0.387390912,42.84000015,0.780017793,-0.015852885,0.834498882,0.501872838,0.277179927,370
2016,2.693061113,6.707346439,0.29018417,44.75,0.624056518,0.033374783,0.859073043,0.550785124,0.49426806,371
2017,3.475862026,6.732925415,0.319589138,45.29999924,0.645252347,0.073952734,0.889566004,0.602205455,0.599335492,372
2006,3.434800625,7.369199753,0.724308193,47.08000183,0.306131899,0.02218275,0.961073756,0.571167529,0.262727261,373
2007,4.141326904,7.367519379,0.478950858,47.45999908,0.294611782,-0.017087676,0.873609602,0.597516537,0.245208368,374
2008,4.632468224,7.363130569,0.570834816,47.84000015,0.526610374,0.057102691,0.943553567,0.569265902,0.225483745,375
2009,3.639445066,7.369256973,0.645713627,48.22000122,0.401370287,0.016038176,0.931180775,0.601492822,0.221047014,376
2010,3.742871046,7.462245941,0.733713627,48.59999847,0.504612565,0.019540451,0.857664049,0.56018573,0.287240535,377
2011,4.393482208,7.428129673,0.81884402,48.97999954,0.540267944,0.025336066,0.876383662,0.578596532,0.289146483,378
2012,4.03297472,7.4783535,0.672866464,49.36000061,0.562908113,-0.039235897,0.884475827,0.498229086,0.315747142,379
2013,3.507663012,7.49821806,0.714144647,49.74000168,0.48821035,-0.050513353,0.881972373,0.437320441,0.314174235,380
2014,3.460182905,7.529241562,0.733066797,50.11999893,0.566795349,-0.074732877,0.880934,0.523712218,0.328528851,381
2015,4.322675228,7.524701118,0.751252234,50.5,0.474360883,-0.0335549,0.88863939,0.592612624,0.358437926,382
2016,4.029350281,7.428617477,0.616204858,50.875,0.525222123,0.047189847,0.819788873,0.563527167,0.467566758,383
2017,4.558937073,7.365028381,0.660615563,51.25,0.614849687,0.003208776,0.792389929,0.584315419,0.53824544,384
2006,6.062851906,9.869904518,0.835543633,67.77999878,0.744291902,0.16118294,0.633629858,0.75241518,0.347656876,389
2007,5.697929859,9.910489082,0.814620972,67.95999908,0.66190511,0.236461386,0.722670555,0.708403945,0.34226191,390
2008,5.789438725,9.937674522,0.803758562,68.13999939,0.640201688,0.076158978,0.740667343,0.706395447,0.329703212,391
2009,6.493686199,9.916161537,0.831581831,68.31999969,0.746614039,0.14118886,0.734211445,0.755948484,0.299891174,392
2010,6.63565588,9.962940216,0.85695523,68.5,0.786367476,0.09977065,0.701824725,0.759538412,0.300116688,393
2011,6.526334763,10.01340485,0.819078863,68.68000031,0.700734138,0.103500284,0.752755523,0.757600784,0.316876173,394
2012,6.599128723,10.06339169,0.855235577,68.86000061,0.733610928,0.186461717,0.782117426,0.736138999,0.287592113,395
2013,6.74015379,10.08629227,0.862404704,69.04000092,0.736887336,0.076591611,0.741154909,0.790639281,0.285453886,396
2014,6.844238281,10.09399128,0.861552179,69.22000122,0.733326375,0.208937109,0.758497715,0.799998224,0.276103258,397
2015,6.532749653,10.1049881,0.827141881,69.40000153,0.76888144,0.032290194,0.811511338,0.752153039,0.332746744,398
2016,6.579056263,10.11047649,0.841388166,69.55000305,0.652289748,0.094010539,0.858124971,0.791725159,0.283042103,399
2017,6.320119381,10.10834122,0.879840791,69.69999695,0.790116489,-0.028496502,0.835987508,0.764839888,0.291042089,400
2006,4.560495377,8.696139336,0.747011304,65.66000366,0.820538273857143,-0.15267005978999984,0.7797621273599998,0.657658756,0.169580385,407
2007,4.86286211,8.823967934,0.810852408,65.91999817,0.820538273857143,-0.181686908,0.7833061960399997,0.663977444,0.158613518,408
2008,4.84629488,8.910973549,0.74828732,66.18000031,0.853072047,-0.097940996,0.7969235250799994,0.705133259,0.146963045,409
2009,4.454360962,8.995828629,0.79803437,66.44000244,0.771143258,-0.165975302,0.8149228829199998,0.669665992,0.16165024,410
2010,4.652736664,9.092073441,0.767752588,66.69999695,0.804793596,-0.138841406,0.7931805855199994,0.658100963,0.158099651,411
2011,5.037207603,9.177826881,0.787171185,66.95999908,0.824162364,-0.191884726,0.7868970715799993,0.710054815,0.133503452,412
2012,5.094917297,9.246742249,0.787818193,67.22000122,0.808255136,-0.190065071,0.7917981171199994,0.689159811,0.158702999,413
2013,5.241090298,9.314874649,0.777895868,67.48000336,0.804723918,-0.163062707,0.7835873848699997,0.717135847,0.14221105,414
2014,5.195619106,9.38020134,0.820366025,67.73999786,0.820538273857143,-0.221989721,0.7278218119599997,0.70976311,0.111517705,415
2015,5.303877831,9.44243145,0.793733716,68.0,0.820538273857143,-0.249619752,0.7200745403299998,0.666827261,0.171314985,416
2016,5.32495594,9.5029459,0.741703033,68.125,0.820538273857143,-0.232702181,0.7542402045999996,0.683255911,0.145625159,417
2017,5.099061489,9.564058304,0.772033215,68.25,0.877617598,-0.1799988,0.7704250312499994,0.681665182,0.214004755,418
2006,6.024942875,9.277318954,0.910293102,66.31999969,0.80466181,-0.02055941,0.807830036,0.775695443,0.325588256,424
2007,6.138411522,9.33012867,0.893706799,66.54000092,0.785865963,-0.045971841,0.85976088,0.774423897,0.287090033,425
2008,6.168395042,9.350756645,0.880066812,66.76000214,0.795083821,-0.047403667,0.763223946,0.767762363,0.307162195,426
2009,6.271604538,9.350772858,0.885926604,66.98000336,0.757100701,-0.060351674,0.837143481,0.786378622,0.27313149,427
2010,6.40811348,9.383470535,0.892992675,67.19999695,0.816121101,-0.055076797,0.814524472,0.791580796,0.264659166,428
2011,6.463952541,9.439705849,0.904147327,67.41999817,0.810907423,-0.078959666,0.847268522,0.784792185,0.285958856,429
2012,6.374879837,9.467689514,0.914372623,67.63999939,0.827868104,-0.014806001,0.868371546,0.828550577,0.293702394,430
2013,6.606550694,9.507854462,0.900777876,67.86000061,0.841173172,-0.076198071,0.898202121,0.814823985,0.278113931,431
2014,6.44878912,9.542390823,0.907402635,68.08000183,0.801191449,-0.095715478,0.886645734,0.824772537,0.278056443,432
2015,6.387571812,9.562101364,0.889900029,68.30000305,0.790897965,-0.105686396,0.842899323,0.803392112,0.291769385,433
2016,6.233715057,9.572073936,0.88190037,68.47499847,0.834966123,-0.106113091,0.897553861,0.770469427,0.294222772,434
2017,6.157341957,9.570453644,0.909249961,68.65000153,0.837554634,-0.162901849,0.87501812,0.790257096,0.299308956,435
2009,3.47602725,7.998597145,0.629426777,56.75999832,0.507845283,-0.08209461,0.838115692,0.626087248,0.167317495,442
2010,3.81219101,8.014837265,0.721342921,57.0,0.528675258,-0.003436043,0.741181731,0.664167643,0.177948058,443
2011,3.838485956,8.034251213,0.721832752,57.24000168,0.499673873,-0.08385174,0.731508493,0.622124016,0.173323005,444
2012,3.955640316,8.044060707,0.719217896,57.47999954,0.534040928,-0.129967168,0.651009262,0.616151214,0.211843818,445
2008,3.819792271,8.389738083,0.5547719,52.24000168,0.525746763,-0.125361219,0.7528062922600002,0.602977395,0.297789842,450
2011,4.509824276,8.502156258,0.637117505,53.38000107,0.744807184,-0.137462452,0.832713723,0.601302743,0.28787604,451
2012,3.919341803,8.569225311,0.622330368,53.75999832,0.772510767,-0.143951237,0.799653709,0.546509743,0.32258296,452
2013,3.954950571,8.53800869,0.67993468,54.13999939,0.725815654,-0.107252538,0.751723707,0.598945916,0.291401565,453
2014,4.05601263,8.579113007,0.685934663,54.52000046,0.661638141,-0.139847323,0.808412731,0.557721436,0.400229424,454
2015,4.690830231,8.519078255,0.642136157,54.90000153,0.85017246,-0.128948465,0.841359496,0.555227578,0.260670513,455
2016,4.119493484,8.381088257,0.615449011,55.22499847,0.785906553,-0.09070123,0.790385723,0.586020231,0.303666711,456
2017,4.883991241,8.312362671,0.655440509,55.54999924,0.777783453,-0.147698149,0.76278311,0.573506653,0.381640553,457
2009,3.983848572,6.699410915,0.733060241,49.40000153,0.55648756,-0.024741407,0.824010491,0.487423629,0.282622427,464
2011,4.516963959,6.768578053,0.743946671,50.40000153,0.631108582,-0.028094269,0.856494904,0.564573765,0.208352298,465
2012,4.63922739,6.803482056,0.769545972,50.90000153,0.557286203,-0.037327319,0.807406604,0.626130402,0.229651377,466
2013,4.497477055,6.850804329,0.829852045,51.40000153,0.480394155,0.009411546,0.912991524,0.555594087,0.187094659,467
2014,4.414299965,6.906826973,0.822286069,51.90000153,0.556099296,0.006495448,0.813676,0.519370258,0.304635078,468
2015,3.902741671,6.939807892,0.767235577,52.40000153,0.573763788,-0.050225258,0.866378009,0.537650287,0.301049381,469
2016,4.521935463,6.92885828,0.864154518,52.82500076,0.637366712,-0.026901487,0.874999642,0.610230744,0.222411484,470
2017,4.311033249,6.931022167,0.669688404,53.25,0.704239547,0.06600292,0.809181869,0.540647209,0.404262066,471
2006,7.082465172,9.606750488,0.936938047,68.55999756,0.882419884,0.051643964,0.797522187,0.815273166,0.235549212,474
2007,7.432132244,9.671673775,0.917678237,68.72000122,0.922735691,0.089156516,0.819655001,0.825872421,0.240080148,475
2008,6.850679874,9.70412159,0.915759027,68.87999725,0.912005961,0.086975835,0.815712631,0.838356972,0.23294723,476
2009,7.614928722,9.681844711,0.899781644,69.04000092,0.886061072,0.056548558,0.786559105,0.839989483,0.217024222,477
2010,7.271053791,9.721186638,0.915141284,69.19999695,0.881029606,0.03845299,0.762587249,0.826531351,0.221241251,478
2011,7.228888512,9.751876831,0.89204818,69.36000061,0.926105797,-0.042061027,0.836583257,0.793523431,0.26922521,479
2012,7.272250175,9.787511826,0.902206898,69.51999664,0.92891407,0.036735523,0.794301391,0.836753607,0.263027132,480
2013,7.158000469,9.800621033,0.902069271,69.68000031,0.897879303,0.00882101,0.812863111,0.808915198,0.278147429,481
2014,7.247086048,9.824480057,0.914211214,69.83999634,0.926707387,0.000320478,0.788037479,0.797013283,0.289528906,482
2015,6.854004383,9.849885941,0.878272951,70.0,0.906925678,-0.068427615,0.761419415,0.810668409,0.286440313,483
2016,7.135617733,9.880914688,0.900701284,70.0,0.872971952,-0.041810066,0.780562043,0.830013096,0.281422287,484
2017,7.22518158,9.911863327,0.92169714,70.0,0.93561846,-0.085839681,0.742350757,0.790628314,0.275440067,485
2007,5.820907593,10.17364502,0.909822166,66.94000244,0.662205756,-0.098623209,0.934273541,0.549708128,0.33708486,492
2009,5.433319569,10.11998177,0.860663235,67.18000031,0.549258351,-0.277662367,0.958130538,0.557369649,0.272170246,493
2010,5.595575333,10.10993671,0.796391606,67.30000305,0.564372659,-0.244268641,0.972738981,0.553552032,0.258886874,494
2011,5.385372639,10.11252308,0.789738715,67.41999817,0.516932428,-0.204984099,0.976777494,0.55185771,0.272979707,495
2012,6.027634621,10.09198666,0.775817871,67.54000092,0.541909754,-0.249593765,0.923860013,0.571653247,0.271040529,496
2013,5.885462761,10.09078503,0.751262069,67.66000366,0.626699686,-0.211284339,0.936059833,0.554081142,0.284729958,497
2014,5.380692482,10.09055614,0.645697773,67.77999878,0.518878043,0.12492571,0.917735159,0.544727087,0.285895109,498
2015,5.205438137,10.12370682,0.768363416,67.90000153,0.693523049,-0.103702001,0.848545551,0.570057213,0.294019341,499
2016,5.416875362,10.16566563,0.798332155,68.07499695,0.671970546,-0.071900651,0.884059787,0.568961382,0.336541265,500
2017,5.343165874,10.21122742,0.770309687,68.25,0.715822279,-0.111835398,0.89155972,0.61825645,0.316488236,501
2006,5.417868614,10.03646034315155,0.969595134,68.0,0.281457931,-0.04088506519000003,0.8529011224699995,0.596187174,0.276601523,508
2006,6.237958431,10.56741142,0.878201067,70.16000366,0.836101174,0.012063324,0.712468922,0.704202533,0.253212214,509
2009,6.833477497,10.55934906,0.811736107,70.63999939,0.774590671,0.048209604,0.801423609,0.668310106,0.329307944,510
2010,6.386546135,10.55577469,0.822123706,70.80000305,0.755362809,0.066237092,0.833427012,0.699333131,0.295705855,511
2011,6.689608574,10.53441906,0.843654513,70.95999908,0.745468855,0.173334613,0.840676486,0.682390809,0.272299588,512
2012,6.180507183,10.48410034,0.767177105,71.12000275,0.724629581,0.091768011,0.870691717,0.687085271,0.368632913,513
2013,5.438952446,10.4182806,0.744032085,71.27999878,0.656267941,0.095682248,0.867310464,0.656831086,0.420258701,514
2014,5.627123833,10.41136646,0.770175993,71.44000244,0.715065658,0.053511366,0.868237555,0.661480188,0.397172987,515
2015,5.439161301,10.45067787,0.769556105,71.59999847,0.62803483,0.107458279,0.892795146,0.659941733,0.383106411,516
2016,5.794618607,10.50975609,0.786438465,71.80000305,0.756220996,-0.036478147,0.897639513,0.631048799,0.336344689,517
2017,6.062051296,10.55620575,0.818671048,72.0,0.811670661,0.036032535,0.851206422,0.669735432,0.300516605,518
2005,6.439256668,10.32168579,0.918759465,67.09999847,0.865234971,0.11522697131000006,0.900732756,0.638764262,0.257948965,525
2007,6.500194073,10.43282795,0.899779022,67.33999634,0.798949361,-0.069103725,0.927871466,0.659939229,0.276907444,526
2010,6.249617577,10.41879749,0.934161127,67.69999695,0.77911222,-0.04769244,0.925964117,0.647838593,0.244084343,527
2011,6.331490993,10.43418026,0.91351074,67.81999969,0.787180007,-0.112337917,0.949787855,0.623200595,0.252808869,528
2012,6.334149361,10.42490005,0.91242677,67.94000244,0.739808738,-0.159640059,0.956799686,0.634971499,0.256508142,529
2013,6.697655678,10.42410946,0.888043344,68.05999756,0.725945652,-0.161918759,0.91589886,0.656264901,0.252652615,530
2014,6.483729839,10.44542503,0.877915204,68.18000031,0.800421,-0.173836902,0.896880686,0.637772083,0.235220566,531
2015,6.608017445,10.49594116,0.911362588,68.30000305,0.808484197,-0.15181765,0.886467457,0.689354122,0.206080526,532
2016,6.735627174,10.5190773,0.930592895,68.42500305,0.850328267,-0.203503102,0.900430739,0.710227489,0.201041639,533
2017,6.789567947,10.56681633,0.900968969,68.55000305,0.8317855,-0.183118924,0.866524994,0.672272861,0.226649791,534
2005,8.01893425,10.84901237,0.972371519,68.30000305,0.97113502,0.19558945016000004,0.236521706,0.776689112,0.15367195,540
2007,7.834233284,10.88872623,0.954201102,68.73999786,0.932086229,0.23411563,0.206005678,0.777935743,0.194323689,541
2008,7.970891953,10.87771797,0.953911722,68.95999908,0.969788373,0.266182005,0.247505307,0.759462297,0.163090929,542
2009,7.683358669,10.82205677,0.93889159,69.18000031,0.949335575,0.257662833,0.205769762,0.781798959,0.233584777,543
2010,7.770515442,10.83615208,0.974977076,69.40000153,0.943630815,0.23655051,0.174896091,0.796208739,0.154562935,544
2011,7.78823185,10.84531403,0.961736143,69.62000275,0.934760153,0.291636318,0.220043078,0.777891874,0.174883381,545
2012,7.519909382,10.84381294,0.951437175,69.83999634,0.932627916,0.132866561,0.187407613,0.782715559,0.208569512,546
2013,7.588606834,10.84893417,0.964707971,70.05999756,0.920254648,0.208896756,0.170042172,0.825601161,0.194673792,547
2014,7.507559299,10.85992813,0.956344306,70.27999878,0.941572249,0.112138242,0.237218335,0.779867768,0.232612774,548
2015,7.514424801,10.87601948,0.9597013,70.5,0.94143641,0.216179535,0.191016391,0.801432848,0.217577577,549
2016,7.55778265,10.90015984,0.954451501,70.625,0.948230565,0.131895736,0.209893376,0.786007643,0.207583427,550
2017,7.593702316,10.92155266,0.952100098,70.75,0.955416322,0.148969695,0.18114756,0.778525174,0.205775306,551
2008,5.009330273,8.115298271,0.690439582,53.63999939,0.773456693,0.123202138,0.576097667,0.740247607,0.120192163,558
2009,4.905925274,8.014382362,0.900565028,54.11999893,0.649316013,-0.006779919,0.634222806,0.630110741,0.232132807,559
2010,5.005810738,7.934187412,0.7413259546666667,54.59999847,0.763730347,-0.072236098,0.596910238,0.6042993745200002,0.28359614152,560
2011,4.369193554,8.15037632,0.632973254,55.08000183,0.746439457,-0.081845507,0.518930137,0.542736053,0.180592626,561
2006,5.087967873,9.306493759,0.91889888,65.36000061,0.858241439,0.032606497,0.754729331,0.732519329,0.274338454,562
